dg1 [um],dg_feed [um],L1 [um],L2 [um],Freq [GHz],S11_dB,S21_dB
-12,-74,50,-92,1.43,-29.6412072010306,-0.0619295242287817
-12,-74,50,-92,1.435,-31.7283167742308,-0.060297692963052
-12,-74,50,-92,1.44,-34.5319216466445,-0.0590746432741682
-12,-74,50,-92,1.445,-38.7220224261539,-0.058288813695057
-12,-74,50,-92,1.45,-46.8670211467319,-0.0579531719753836
-12,-74,50,-92,1.455,-49.7695020558601,-0.0580651825394189
-12,-74,50,-92,1.46,-40.0058360299266,-0.0586072873146841
-12,-74,50,-92,1.465,-35.5131426650682,-0.0595478707677392
-12,-74,50,-92,1.47,-32.6486808136068,-0.0608426644867131
-12,-74,50,-92,1.475,-30.5841667183306,-0.0624365333417505
-12,-74,50,-92,1.48,-29.0026560305543,-0.0642655746238494
-12,-74,50,-92,1.485,-27.7495620096621,-0.0662594539140099
-12,-74,50,-92,1.49,-26.738168497416,-0.0683438968798448
-12,-74,50,-92,1.495,-25.9152429723259,-0.0704432546617341
-12,-74,50,-92,1.5,-25.2460539683108,-0.0724830617644767
-12,-74,50,-92,1.505,-24.7069962925037,-0.0743925090627474
-12,-74,50,-92,1.51,-24.2816302573692,-0.0761067602382451
-12,-74,50,-92,1.515,-23.9584165491904,-0.0775690472427666
-12,-74,50,-92,1.52,-23.7293652756139,-0.0787324887940574
-12,-74,50,-92,1.525,-23.5892153058699,-0.0795615850752301
-12,-74,50,-92,1.53,-23.5349453008965,-0.0800333514140466
-12,-74,50,-92,1.535,-23.5655120950576,-0.0801380635356346
-12,-74,50,-92,1.54,-23.6817653102984,-0.07987959686428
-12,-74,50,-92,1.545,-23.8865223088625,-0.0792753522172095
-12,-74,50,-92,1.55,-24.1848175545391,-0.0783557700576584
-12,-74,50,-92,1.555,-24.5843750927692,-0.0771634452494606
-12,-74,50,-92,1.56,-25.096404607124,-0.0757518639740663
-12,-74,50,-92,1.565,-25.7369125757522,-0.0741837940923575
-12,-74,50,-92,1.57,-26.5288982993405,-0.0725293696670203
-12,-74,50,-92,1.575,-27.506185703229,-0.0708639194421277
-12,-74,50,-92,1.58,-28.7205368189089,-0.0692655975641019
-12,-74,50,-92,1.585,-30.2560485375177,-0.0678128824063574
-12,-74,50,-92,1.59,-32.2620409762114,-0.0665820156505089
-12,-74,50,-92,1.595,-35.0429587482698,-0.0656444583697747
-12,-74,50,-92,1.6,-39.3897350117502,-0.0650644433435453
-12,-74,50,-92,1.605,-48.9504880555237,-0.0648967028407605
-12,-74,50,-92,1.61,-47.919026222561,-0.0651844483641369
-12,-74,50,-92,1.615,-38.7843667799309,-0.0659576732000226
-12,-74,50,-92,1.62,-34.3802062591869,-0.0672318400833685
-12,-74,50,-92,1.625,-31.4669209048625,-0.0690070050587139
-12,-74,50,-92,1.63,-29.3020358956175,-0.0712674150745026
-12,-74,50,-92,1.635,-27.5940319875247,-0.0739816015292001
-12,-74,50,-92,1.64,-26.1981699725957,-0.0771029755630064
-12,-74,50,-92,1.645,-25.0320847537291,-0.0805709141010712
-12,-74,50,-92,1.65,-24.0445076097848,-0.0843123092628058
-12,-74,50,-92,1.655,-23.2014494082389,-0.088243538469283
-12,-74,50,-92,1.66,-22.4793191149403,-0.0922727990173882
-12,-74,50,-92,1.665,-21.861183131115,-0.0963027395097693
-12,-74,50,-92,1.67,-21.334592509215,-0.100233311627388
-12,-74,50,-92,1.675,-20.8902545418885,-0.103964759424004
-12,-74,50,-92,1.68,-20.5211879844348,-0.107400659563835
-12,-74,50,-92,1.685,-20.2221701529619,-0.110450924538583
-12,-74,50,-92,1.69,-19.9893686349219,-0.113034681624151
-12,-74,50,-92,1.695,-19.8200952236855,-0.115082942870125
-12,-74,50,-92,1.7,-19.712644863414,-0.116540985468713
-12,-74,50,-92,1.705,-19.666197322437,-0.117370367196942
-12,-74,50,-92,1.71,-19.6807687847294,-0.117550508135308
-12,-74,50,-92,1.715,-19.7572071547286,-0.117079777521931
-12,-74,50,-92,1.72,-19.8972301723823,-0.115976033513404
-12,-74,50,-92,1.725,-20.1035105572726,-0.11427657400954
-12,-74,50,-92,1.73,-20.3798184081812,-0.112037468854537
-12,-74,50,-92,1.735,-20.7312393340426,-0.109332257976453
-12,-74,50,-92,1.74,-21.164499423529,-0.106250016654038
-12,-74,50,-92,1.745,-21.6884489973183,-0.102892808275281
-12,-74,50,-92,1.75,-22.3147935204543,-0.099372566644609
-12,-74,50,-92,1.755,-23.0592273099684,-0.095807473799342
-12,-74,50,-92,1.76,-23.9432572324883,-0.0923179247625333
-12,-74,50,-92,1.765,-24.9972786899291,-0.0890221966666881
-12,-74,50,-92,1.77,-26.2660898337711,-0.086031964839358
-12,-74,50,-92,1.775,-27.8195946181897,-0.0834478310463928
-12,-74,50,-92,1.78,-29.7759285933066,-0.081355047241205
-12,-74,50,-92,1.785,-32.3596858689123,-0.0798196299382554
-12,-74,50,-92,1.79,-36.0883483099288,-0.0788850639507444
-12,-74,50,-92,1.795,-42.7189691664135,-0.0785697883256722
-12,-74,50,-92,1.8,-59.6491217678517,-0.0788656410637262
-12,-74,50,-92,1.805,-40.9245604196085,-0.0797374125306098
-12,-74,50,-92,1.81,-35.5548386718359,-0.0811236210054565
-12,-74,50,-92,1.815,-32.4156020635609,-0.0829385789278551
-12,-74,50,-92,1.82,-30.2642896747634,-0.0850757669798157
-12,-74,50,-92,1.825,-28.6898622823606,-0.0874124773263274
-12,-74,50,-92,1.83,-27.5069619527518,-0.0898156292573091
-12,-74,50,-92,1.835,-26.6181868909705,-0.0921486019100312
-12,-74,50,-92,1.84,-25.9682892923039,-0.0942788709254573
-12,-74,50,-92,1.845,-25.525530899287,-0.0960861793590595
-12,-74,50,-92,1.85,-25.273239912756,-0.0974709178800425
-12,-74,50,-92,1.855,-25.2059984238326,-0.0983623348775042
-12,-74,50,-92,1.86,-25.3284440878758,-0.098726143317935
-12,-74,50,-92,1.865,-25.6561178338919,-0.0985710386468739
-12,-74,50,-92,1.87,-26.218735284474,-0.0979535928910838
-12,-74,50,-92,1.875,-27.0675287315143,-0.0969809490601096
-12,-74,50,-92,1.88,-28.2912041785636,-0.0958107148734297
-12,-74,50,-92,1.885,-30.0538314157318,-0.0946474573916772
-12,-74,50,-92,1.89,-32.7020054256269,-0.0937352456462402
-12,-74,50,-92,1.895,-37.1763723156773,-0.0933457950084775
-12,-74,50,-92,1.9,-47.691636209351,-0.0937619538790448
-12,-74,50,-92,1.905,-41.2030514445282,-0.0952565571854394
-12,-74,50,-92,1.91,-33.7416232544108,-0.0980670628709931
-12,-74,50,-92,1.915,-29.5989119909723,-0.10236688760704
-12,-74,50,-92,1.92,-26.744729543007,-0.108234954162395
-12,-74,50,-92,1.925,-24.598143974288,-0.115625631080621
-12,-74,50,-92,1.93,-22.917196643995,-0.124341955797597
-12,-74,50,-92,1.935,-21.5813476852346,-0.134015763021589
-12,-74,50,-92,1.94,-20.5255956490194,-0.144099096840573
-12,-74,50,-92,1.945,-19.715539878521,-0.153872125585629
-12,-74,50,-92,1.95,-19.1371518688012,-0.162473836640583
-12,-74,50,-92,1.955,-18.7934262348771,-0.168963287741451
-12,-74,50,-92,1.96,-18.7057594369233,-0.172421437244867
-12,-74,50,-92,1.965,-18.9208773070315,-0.172106901177512
-12,-74,50,-92,1.97,-19.5280946181804,-0.167683599121357
-12,-74,50,-92,1.975,-20.7025597796088,-0.159543886825185
-12,-74,50,-92,1.98,-22.8340448356737,-0.149255922550203
-12,-74,50,-92,1.985,-27.0769315966967,-0.140164414406124
-12,-74,50,-92,1.99,-42.3748140370465,-0.138159929262372
-12,-74,50,-92,1.995,-28.0220059431123,-0.15258531891444
-12,-74,50,-92,2.0,-20.2077523272513,-0.19714085375038
-12,-74,50,-92,2.005,-15.554083351841,-0.290457833891241
-12,-74,50,-92,2.01,-12.1604429927614,-0.455758500969426
-12,-74,50,-92,2.015,-9.50495757960147,-0.718869910282255
-12,-74,50,-92,2.02,-7.3771965725669,-1.10415779551562
-12,-74,50,-92,2.025,-5.67161317327567,-1.62899199656008
-12,-74,50,-92,2.03,-4.32088314592792,-2.29877650985342
-12,-74,50,-92,2.035,-3.26977811944263,-3.10506985542149
-12,-74,50,-92,2.04,-2.46632167933588,-4.02788226168919
-12,-74,50,-92,2.045,-1.86123039310625,-5.04083038369852
-12,-74,50,-92,2.05,-1.41018184974832,-6.11659049780063
-12,-74,50,-92,2.055,-1.07577227648367,-7.23075261207438
-12,-74,50,-92,2.06,-0.828115194792574,-8.36360869250908
-12,-74,50,-92,2.065,-0.644285434373749,-9.50037409644943
-12,-74,50,-92,2.07,-0.507179003432803,-10.630572640202
-12,-74,50,-92,2.075,-0.40425245176744,-11.7471408613348
-12,-74,50,-92,2.08,-0.326391649825309,-12.8455566602174
-12,-74,50,-92,2.085,-0.266997830228226,-13.9231145443221
-12,-74,50,-92,2.09,-0.221291559739722,-14.9783701287301
-12,-74,50,-92,2.095,-0.185800542960156,-16.0107342010871
-12,-74,50,-92,2.1,-0.157989960910503,-17.0201847099963
-12,-74,50,-92,2.105,-0.135998360952989,-18.0070663030686
-12,-74,50,-92,2.11,-0.11844972551312,-18.9719526569539
-12,-74,50,-92,2.115,-0.104319762837559,-19.9155529240327
-12,-74,50,-92,2.12,-0.0928405400577889,-20.8386487887894
-12,-74,50,-92,2.125,-0.0834321798015629,-21.7420525973033
-12,-74,50,-92,2.13,-0.0756536829194784,-22.6265799196384
-12,-74,50,-92,2.135,-0.0691673117234061,-23.4930319578391
-12,-74,50,-92,2.14,-0.0637126315042202,-24.342184643779
-12,-74,50,-92,2.145,-0.0590874681142982,-25.1747822603961
-12,-74,50,-92,2.15,-0.0551338472175905,-25.9915341003971
-12,-74,50,-92,2.155,-0.051727544067297,-26.7931131438516
-12,-74,50,-92,2.16,-0.0487702666062123,-27.580156057003
-12,-74,50,-92,2.165,-0.0461837713631537,-28.3532640351501
-12,-74,50,-92,2.17,-0.0439054069160571,-29.1130041642154
-12,-74,50,-92,2.175,-0.0418847183022383,-29.8599110801754
-12,-74,50,-92,2.18,-0.040080844702249,-30.5944887776432
-12,-74,50,-92,2.185,-0.0384605137749374,-31.3172124686453
-12,-74,50,-92,2.19,-0.0369964873466027,-32.0285304269423
-12,-74,50,-92,2.195,-0.0356663504550124,-32.7288657768453
-12,-74,50,-92,2.2,-0.0344515630125024,-33.4186182016615
-12,-74,50,-92,2.205,-0.0333367133971484,-34.0981655579361
-12,-74,50,-92,2.21,-0.0323089281017727,-34.7678653890854
-12,-74,50,-92,2.215,-0.0313574025897304,-35.4280563369771
-12,-74,50,-92,2.22,-0.0304730267434125,-36.0790594532179
-12,-74,50,-92,2.225,-0.0296480844809094,-36.7211794139385
-12,-74,50,-92,2.23,-0.0288760117908953,-37.3547056430588
-12,-74,50,-92,2.235,-0.0281512009841483,-37.9799133496489
-12,-74,50,-92,2.24,-0.0274688416659517,-38.5970644852607
-12,-74,50,-92,2.245,-0.0268247910072967,-39.2064086271016
-12,-74,50,-92,2.25,-0.0262154674885396,-39.8081837927683
-12,-74,50,-92,2.255,-0.0256377635229285,-40.402617191997
-12,-74,50,-92,2.26,-0.0250889733254013,-40.98992592057
-12,-74,50,-92,2.265,-0.0245667331386845,-41.5703176011756
-12,-74,50,-92,2.27,-0.0240689715133282,-42.1439909756593
-12,-74,50,-92,2.275,-0.0235938677975497,-42.7111364527708
-12,-74,50,-92,2.28,-0.0231398173552526,-43.2719366151493
-12,-74,50,-92,2.285,-0.022705402317271,-43.8265666890074
-12,-74,50,-92,2.29,-0.0222893668990257,-44.3751949796367
-12,-74,50,-92,2.295,-0.0218905964995256,-44.9179832756146
-12,-74,50,-92,2.3,-0.0215080999419655,-45.4550872243193
-12,-74,50,-92,2.305,-0.0211409943333314,-45.986656681131
-12,-74,50,-92,2.31,-0.0207884921140721,-46.5128360344882
-12,-74,50,-92,2.315,-0.0204498899453386,-47.0337645087659
-12,-74,50,-92,2.32,-0.0201245591426704,-47.5495764467729
-12,-74,50,-92,2.325,-0.0198119374152406,-48.0604015735026
-12,-74,50,-92,2.33,-0.0195115217107648,-48.5663652426253
-12,-74,50,-92,2.335,-0.0192228619994148,-49.0675886670819
-12,-74,50,-92,2.34,-0.0189455558577877,-49.5641891350122
-12,-74,50,-92,2.345,-0.0186792437363303,-50.0562802121559
-12,-74,50,-92,2.35,-0.0184236048124696,-50.5439719317498
-12,-74,50,-92,2.355,-0.0181783533470846,-51.0273709728752
-12,-74,50,-92,2.36,-0.0179432354746002,-51.5065808281099
-12,-74,50,-92,2.365,-0.0177180263678241,-51.9817019612811
-12,-74,50,-92,2.37,-0.017502527727502,-52.4528319560465
-12,-74,50,-92,2.375,-0.0172965655539587,-52.920065655961
-12,-74,50,-92,2.38,-0.0170999881643637,-53.3834952966538
-12,-74,50,-92,2.385,-0.016912664424606,-53.8432106306593
-12,-74,50,-92,2.39,-0.0167344821689624,-54.2992990454382
-12,-74,50,-92,2.395,-0.0165653467846461,-54.7518456750523
-12,-74,50,-92,2.4,-0.0164051799412676,-55.2009335059355
-12,-74,50,-88,0.6,-0.0025746092173555,-68.1792927489913
-12,-74,50,-88,0.605,-0.0026459509958052,-67.7071612884795
-12,-74,50,-88,0.61,-0.0027190389273268,-67.2333756740659
-12,-74,50,-88,0.615,-0.00279391365906,-66.7578597793708
-12,-74,50,-88,0.62,-0.0028706178853373,-66.2805369160557
-12,-74,50,-88,0.625,-0.0029491964685152,-65.8013297654443
-12,-74,50,-88,0.63,-0.0030296965691633,-65.3201603088157
-12,-74,50,-88,0.635,-0.0031121677867619,-64.8369497562419
-12,-74,50,-88,0.64,-0.0031966623118885,-64.3516184737002
-12,-74,50,-88,0.645,-0.0032832350911153,-63.8640859083476
-12,-74,50,-88,0.65,-0.0033719440059937,-63.3742705117167
-12,-74,50,-88,0.655,-0.0034628500677538,-62.8820896606261
-12,-74,50,-88,0.66,-0.0035560176294265,-62.3874595755935
-12,-74,50,-88,0.665,-0.0036515146174739,-61.8902952364899
-12,-74,50,-88,0.67,-0.0037494127852247,-61.3905102952473
-12,-74,50,-88,0.675,-0.0038497879908302,-60.8880169852564
-12,-74,50,-88,0.68,-0.0039527205027571,-60.3827260272783
-12,-74,50,-88,0.685,-0.0040582953363851,-59.8745465314898
-12,-74,50,-88,0.69,-0.004166602625761,-59.3633858953762
-12,-74,50,-88,0.695,-0.0042777380353048,-58.8491496971253
-12,-74,50,-88,0.7,-0.0043918032168771,-58.3317415841415
-12,-74,50,-88,0.705,-0.0045089063186378,-57.811063156282
-12,-74,50,-88,0.71,-0.0046291625531606,-57.2870138433976
-12,-74,50,-88,0.715,-0.0047526948335026,-56.7594907767016
-12,-74,50,-88,0.72,-0.0048796344874669,-56.2283886534684
-12,-74,50,-88,0.725,-0.005010122062094,-55.6935995945196
-12,-74,50,-88,0.73,-0.0051443082325477,-55.1550129939159
-12,-74,50,-88,0.735,-0.005282354832184,-54.6125153602058
-12,-74,50,-88,0.74,-0.0054244360236205,-54.065990148534
-12,-74,50,-88,0.745,-0.0055707396344873,-53.5153175828696
-12,-74,50,-88,0.75,-0.0057214686858797,-52.9603744675098
-12,-74,50,-88,0.755,-0.0058768431471575,-52.4010339869656
-12,-74,50,-88,0.76,-0.0060371019573555,-51.8371654932524
-12,-74,50,-88,0.765,-0.0062025053613958,-51.2686342794903
-12,-74,50,-88,0.77,-0.0063733376193873,-50.6953013386535
-12,-74,50,-88,0.775,-0.0065499101591856,-50.1170231061534
-12,-74,50,-88,0.78,-0.0067325652572649,-49.5336511848463
-12,-74,50,-88,0.785,-0.0069216803511773,-48.945032050894
-12,-74,50,-88,0.79,-0.0071176731092959,-48.3510067387558
-12,-74,50,-88,0.795,-0.0073210074113973,-47.7514105034125
-12,-74,50,-88,0.8,-0.0075322004280862,-47.1460724577349
-12,-74,50,-88,0.805,-0.0077518310300538,-46.5348151826745
-12,-74,50,-88,0.81,-0.0079805498116587,-45.9174543077384
-12,-74,50,-88,0.815,-0.0082190910805262,-45.293798058917
-12,-74,50,-88,0.82,-0.0084682872490483,-44.6636467709472
-12,-74,50,-88,0.825,-0.0087290861699677,-44.0267923604632
-12,-74,50,-88,0.83,-0.009002572092368,-43.3830177562115
-12,-74,50,-88,0.835,-0.0092899910850287,-42.7320962821153
-12,-74,50,-88,0.84,-0.0095927819907532,-42.0737909885109
-12,-74,50,-88,0.845,-0.0099126142525875,-41.4078539264079
-12,-74,50,-88,0.85,-0.0102514343084754,-40.7340253590861
-12,-74,50,-88,0.855,-0.0106115227083731,-40.0520329047728
-12,-74,50,-88,0.86,-0.0109955646997116,-39.3615906035469
-12,-74,50,-88,0.865,-0.0114067377949129,-38.6623979009774
-12,-74,50,-88,0.87,-0.0118488208354466,-37.9541385403762
-12,-74,50,-88,0.875,-0.01232633037726,-37.2364793549255
-12,-74,50,-88,0.88,-0.0128446919449166,-36.5090689503921
-12,-74,50,-88,0.885,-0.0134104559778235,-35.7715362687293
-12,-74,50,-88,0.89,-0.014031571312956,-35.0234890226827
-12,-74,50,-88,0.895,-0.0147177330787257,-34.2645119917326
-12,-74,50,-88,0.9,-0.0154808272789923,-33.4941651705246
-12,-74,50,-88,0.905,-0.0163355016318539,-32.7119817627091
-12,-74,50,-88,0.91,-0.0172999021041222,-31.9174660163113
-12,-74,50,-88,0.915,-0.0183966280468846,-31.1100909020911
-12,-74,50,-88,0.92,-0.0196539773026514,-30.2892956448927
-12,-74,50,-88,0.925,-0.0211075781321563,-29.4544831312518
-12,-74,50,-88,0.93,-0.0228025401831254,-28.605017236809
-12,-74,50,-88,0.935,-0.0247963061559084,-27.7402201477334
-12,-74,50,-88,0.94,-0.0271624553560413,-26.8593697963813
-12,-74,50,-88,0.945,-0.029995808795447,-25.9616976002359
-12,-74,50,-88,0.95,-0.0334193259019216,-25.0463867959189
-12,-74,50,-88,0.955,-0.0375934844338603,-24.1125718133946
-12,-74,50,-88,0.96,-0.0427291264296587,-23.1593393645111
-12,-74,50,-88,0.965,-0.049105176567524,-22.1857322625432
-12,-74,50,-88,0.97,-0.0570932589172202,-21.1907575025131
-12,-74,50,-88,0.975,-0.067192149067919,-20.1734009016129
-12,-74,50,-88,0.98,-0.0800763430080302,-19.1326517535301
-12,-74,50,-88,0.985,-0.0966650112091442,-18.0675426795207
-12,-74,50,-88,0.99,-0.118220538240044,-16.9772124358511
-12,-74,50,-88,0.995,-0.146490143926549,-15.8610032374396
-12,-74,50,-88,1.0,-0.183910278481449,-14.7186096520162
-12,-74,50,-88,1.005,-0.233902153983251,-13.5503037781701
-12,-74,50,-88,1.01,-0.301298214980029,-12.3572713785255
-12,-74,50,-88,1.015,-0.392952714761136,-11.1421047850692
-12,-74,50,-88,1.02,-0.518600799878467,-9.90950623731761
-12,-74,50,-88,1.025,-0.692028144293789,-8.66724763507964
-12,-74,50,-88,1.03,-0.932571453410022,-7.42738239739233
-12,-74,50,-88,1.035,-1.26684305766381,-6.2075637707807
-12,-74,50,-88,1.04,-1.73030656560489,-5.03203311939161
-12,-74,50,-88,1.045,-2.36793917552364,-3.93140619585337
-12,-74,50,-88,1.05,-3.23296583150662,-2.94005152903977
-12,-74,50,-88,1.055,-4.38322922928294,-2.09026672507991
-12,-74,50,-88,1.06,-5.87691115854447,-1.40425110862593
-12,-74,50,-88,1.065,-7.77262762301409,-0.887341075777406
-12,-74,50,-88,1.07,-10.1416497192603,-0.526513772772348
-12,-74,50,-88,1.075,-13.1036132888083,-0.295147089568355
-12,-74,50,-88,1.08,-16.9178139182987,-0.161012609424092
-12,-74,50,-88,1.085,-22.2901889783355,-0.0933743844836875
-12,-74,50,-88,1.09,-32.4279712439899,-0.0670293523329624
-12,-74,50,-88,1.095,-35.3518760000446,-0.0634459082439622
-12,-74,50,-88,1.1,-26.4761381694298,-0.0701612810369745
-12,-74,50,-88,1.105,-23.2655845946606,-0.0795039280962246
-12,-74,50,-88,1.11,-21.7120052591114,-0.0872651468153508
-12,-74,50,-88,1.115,-21.0075581277556,-0.0915785854427554
-12,-74,50,-88,1.12,-20.8583422888532,-0.0920640890008025
-12,-74,50,-88,1.125,-21.1375622919256,-0.0892084823399186
-12,-74,50,-88,1.13,-21.7960855049323,-0.0839335912236821
-12,-74,50,-88,1.135,-22.8356917950349,-0.0773045239173314
-12,-74,50,-88,1.14,-24.3089084470762,-0.0703410013911409
-12,-74,50,-88,1.145,-26.3454008348449,-0.0639041249669662
-12,-74,50,-88,1.15,-29.2408867290028,-0.0586383069583688
-12,-74,50,-88,1.155,-33.8017347867876,-0.0549531271099368
-12,-74,50,-88,1.16,-43.9382953856291,-0.0530332261311001
-12,-74,50,-88,1.165,-42.2408191005401,-0.052866670034932
-12,-74,50,-88,1.17,-33.6093776846696,-0.0542840161367444
-12,-74,50,-88,1.175,-29.5762989676936,-0.0570018794456895
-12,-74,50,-88,1.18,-27.0363563855119,-0.0606662601778982
-12,-74,50,-88,1.185,-25.2645267922909,-0.0648922594060442
-12,-74,50,-88,1.19,-23.9735988100357,-0.0692980371921848
-12,-74,50,-88,1.195,-23.0204488899648,-0.0735319049032067
-12,-74,50,-88,1.2,-22.3238800352296,-0.077292258410027
-12,-74,50,-88,1.205,-21.8340586734275,-0.0803406468298525
-12,-74,50,-88,1.21,-21.5190212808332,-0.0825086524567744
-12,-74,50,-88,1.215,-21.3580145680818,-0.0836994676508441
-12,-74,50,-88,1.22,-21.3379778138298,-0.0838851361697171
-12,-74,50,-88,1.225,-21.4516520799989,-0.0831004206808954
-12,-74,50,-88,1.23,-21.6966479296977,-0.0814341995227102
-12,-74,50,-88,1.235,-22.0751866852896,-0.0790192101554351
-12,-74,50,-88,1.24,-22.5944466149503,-0.0760208615016084
-12,-74,50,-88,1.245,-23.2676248356304,-0.0726257424304512
-12,-74,50,-88,1.25,-24.1160654400475,-0.0690303632898359
-12,-74,50,-88,1.255,-25.1732562844378,-0.0654305822177748
-12,-74,50,-88,1.26,-26.4925332038467,-0.0620120865958664
-12,-74,50,-88,1.265,-28.163086024263,-0.0589422205046818
-12,-74,50,-88,1.27,-30.3475101982296,-0.0563633699227369
-12,-74,50,-88,1.275,-33.3883468706298,-0.0543880382440076
-12,-74,50,-88,1.28,-38.2287598449443,-0.0530956663080899
-12,-74,50,-88,1.285,-50.2537569599845,-0.0525311755267961
-12,-74,50,-88,1.29,-44.2298075574915,-0.0527051426322432
-12,-74,50,-88,1.295,-36.3837769252494,-0.0535954531408712
-12,-74,50,-88,1.3,-32.4132941719038,-0.0551502306668746
-12,-74,50,-88,1.305,-29.785235351117,-0.0572918028695256
-12,-74,50,-88,1.31,-27.8571993530757,-0.0599214432062455
-12,-74,50,-88,1.315,-26.366669718473,-0.0629246207544374
-12,-74,50,-88,1.32,-25.1803527837918,-0.066176497023966
-12,-74,50,-88,1.325,-24.2213139281258,-0.0695474268693707
-12,-74,50,-88,1.33,-23.4412352741945,-0.072908247688711
-12,-74,50,-88,1.335,-22.8079393213716,-0.0761351741700605
-12,-74,50,-88,1.34,-22.2990977839033,-0.0791141520847664
-12,-74,50,-88,1.345,-21.8987837462885,-0.0817445615185859
-12,-74,50,-88,1.35,-21.5954609527115,-0.0839421954607421
-12,-74,50,-88,1.355,-21.380756484171,-0.0856414723914117
-12,-74,50,-88,1.36,-21.2486888064473,-0.0867968705464007
-12,-74,50,-88,1.365,-21.1951768933794,-0.0873835965236665
-12,-74,50,-88,1.37,-21.2177342740845,-0.0873975218582205
-12,-74,50,-88,1.375,-21.3152945761301,-0.0868544384321827
-12,-74,50,-88,1.38,-21.4881406419914,-0.0857886975559645
-12,-74,50,-88,1.385,-21.7379266465079,-0.0842513087441966
-12,-74,50,-88,1.39,-22.06779706156,-0.0823075830554542
-12,-74,50,-88,1.395,-22.4826217381936,-0.080034412696073
-12,-74,50,-88,1.4,-22.9893871692465,-0.0775172835922487
-12,-74,50,-88,1.405,-23.5978169256212,-0.0748471208486701
-12,-74,50,-88,1.41,-24.3213520956331,-0.0721170683460942
-12,-74,50,-88,1.415,-25.1787321954778,-0.0694193030028229
-12,-74,50,-88,1.42,-26.1966400830922,-0.0668419812168621
-12,-74,50,-88,1.425,-27.414364770494,-0.0644664095150631
-12,-74,50,-88,1.43,-28.8926188170708,-0.0623645233389194
